id,Name,PresentID,Type,Tag,Fightgroup,SummonGroup,WalkSpeed,RunSpeed,FloatHeight,RotateSpeed,AttackSpeed,SkillCD,AttackProb,Sight,FightTogetherDis,BeLocked,InBornBuff,MaxSuperArmor,WeakStatus,SuperArmorBrokenBuff,SuperArmorRecoveryValue,SuperArmorRecoveryMax,AttackBase,MagicAttackBase,MaxHP,MobaExp,MobaExpRange,MobaKillNeedHint,PosIndex,HpSection,IsWander,Block,DynamicBlock,UsingGeneralCutscene,SoloShow,EndShow,Fov,AIStartTime,AIActionGap,IsFixedInCD,FashionTemplate,Highlight,UseMyMesh,ExtraReward,aihit,AiBehavior,InitEnmity,AlwaysHpBar,HideName,ratioleft,ratioright,ratioidle,ratiodistance,ratioskill,ratioexp,navigation,IsNavPingpong,HideInMiniMap,Access,SameBillBoard,PandoraDropIDs,DropIDs,BigMeleePoints
238,雷电之手,1369,2,,-1,,0,0,,0,100,100,0,35,10,,34216=1,999999,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,TRUE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
239,岩浆墙,1370,2,,-1,,0,0,,0,100,100,0,35,10,,35202=1|30010=1,999999,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
240,上蜡,1371,2,,-1,,0,0,,0,100,100,0,35,10,,35003=1|30010=1|35002=1|35008=1,999999,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
241,岩浆波流EX,1372,2,,-1,,0,0,,0,100,100,0,35,10,,35701=1|30010=1,999999,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
242,治愈流EX,1373,2,,-1,,0,0,,0,100,100,0,35,10,,35807=1|35809=1|30010=1|35814=1|35811=1,999999,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
250,摄魂怪,7302,2,,-1,1,1.6,3,,10,100,100,1,35,10,,35005=1|35007=1,1000,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Ally_academic,0,TRUE,,0.1,0.1,0.1,0,3,0,,1,,,,,,
251,重磅鸭,7304,2,,-1,2,1,3,,10,100,100,1,35,10,,35101=1|35104=1,600,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Ally_academic,0,TRUE,,0.1,0.1,0.1,0,3,0,,1,,,,,,
252,链锯之塔,7303,2,,-1,4,0,0,,10,100,100,3,35,10,,35401=1|35402=1,999999,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Ally_academic,0,TRUE,,0,0,0,0,0,0,,1,,,,,,
253,寒冰之塔,7306,2,,-1,3,0,0,,10,100,100,3,35,10,,35105=1|35106=1,999999,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Ally_academic,0,TRUE,,0,0,0,0,0,0,,1,,,,,,
254,瞒天过海,7305,2,,-1,,1,3,,10,100,100,1,35,10,,35201=1|1=1,999999,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Ally_academic,0,FALSE,TRUE,0.1,0.1,0.1,0,0,0,,1,,,,,,
255,超大重磅炸弹ex,1376,2,,-1,,0,0,,0,100,100,0,35,10,,35110=1|30010=1,999999,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
256,超大重磅炸弹ex,1377,2,,-1,,0,0,,0,100,100,0,35,10,,35110=1|30010=1,999999,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
257,天降雨点,1382,2,,-1,,0,0,,0,100,100,0,35,10,,30024=1|36101=1,999999,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
258,天昏地暗,1383,2,,-1,,0,0,,0,100,100,0,35,10,,30024=1|36401=1|36403=1,999999,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
259,天昏地暗EX,1384,2,,-1,,0,0,,0,100,100,0,35,10,,30024=1|36404=1|36406=1,999999,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
260,阿兹那,7308,2,,-1,5,1.6,3,,10,100,100,1,35,10,,36216=1|36214=1,1000,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Ally_academic,0,TRUE,TRUE,0.1,0.1,0.1,0,3,0,,1,,,,,,
261,影子,7309,2,,-1,6,1.6,3,,10,100,100,1,35,10,,36217=1|30010=1,1000,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Ally_academic,0,FALSE,TRUE,0.1,0.1,0.1,0,3,0,,1,,,,,,
262,,7310,2,,-1,,1.6,3,,10,100,100,1,35,10,,30024=1|36306=1,1000,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0.1,0.1,0.1,0,3,0,,1,,,,,,
263,,7311,2,,-1,,1.6,3,,10,100,100,1,35,10,,30024=1|36307=1,1000,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0.1,0.1,0.1,0,3,0,,1,,,,,,
264,,7312,2,,-1,,1.6,3,,10,100,100,1,35,10,,30024=1|36308=1,1000,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0.1,0.1,0.1,0,3,0,,1,,,,,,
265,影子,1385,2,,-1,,1.6,3,,10,100,100,1,35,10,,,,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,1,Ally_academic,0,FALSE,,0.1,0.1,0.1,0,3,0,,1,,,,,,
266,能量环buff,7314,2,,-1,,0,0,,0,100,100,0,35,10,,36207=1|30010=1|36221=1,999999,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
267,幽灵伪装,7315,2,,-1,,0,0,,0,100,100,0,35,10,,36218=1|30010=1,999999,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
268,查克拉圆环,7316,2,,-1,,0,0,,0,100,100,0,35,10,,36212=1|30010=1,999999,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
269,黄昏之光ex,7317,2,,-1,,0,0,,0,100,100,0,35,10,,36604=1|30010=1,999999,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
301,白菜成长第一阶段,100043,2,,,,0,0,,0,100,100,0,35,10,,,,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
302,白菜成长第一阶段,100044,2,,,,0,0,,0,100,100,0,35,10,,,,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
303,白菜成长第一阶段,100045,2,,,,0,0,,0,100,100,0,35,10,,,,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
304,白菜成长第一阶段,100046,2,,,,0,0,,0,100,100,0,35,10,,,,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
305,白菜成长第一阶段,100047,2,,,,0,0,,0,100,100,0,35,10,,,,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
306,白菜成长第一阶段,100048,2,,,,0,0,,0,100,100,0,35,10,,,,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
307,白菜成长第一阶段,100049,2,,,,0,0,,0,100,100,0,35,10,,,,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
308,白菜成长第一阶段,100050,2,,,,0,0,,0,100,100,0,35,10,,,,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
309,白菜成长第一阶段,100051,2,,,,0,0,,0,100,100,0,35,10,,,,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
310,白菜成长第一阶段,100052,2,,,,0,0,,0,100,100,0,35,10,,,,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
311,白菜成长第一阶段,100053,2,,,,0,0,,0,100,100,0,35,10,,,,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
312,白菜成长第一阶段,100054,2,,,,0,0,,0,100,100,0,35,10,,,,,,,,150,1,1,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,0.5,FALSE,,FALSE,,,-1,Monster_Summon,0,FALSE,TRUE,0,0,0,0,0.2,0,,1,,,,,,
1005,回血,7106,2,,5,,0,0,,0,100,100,9999,35,10,,40010=1,999999,,,,,150,1000,999999,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Monster_GuildBoss_HealAura,0,FALSE,TRUE,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
1006,流血,7106,2,,5,,0,0,,0,100,100,9999,35,10,,40006=1,999999,,,,,150,1000,999999,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Monster_GuildBoss_BleedAura,0,FALSE,TRUE,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
1007,隐形龙卷怪,4804,2,,4,,0,0,,0,100,100,9999,20,10,,,999999,,,,,150,1000,999999,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,0.5,FALSE,,FALSE,,,-1,Monster,0,FALSE,TRUE,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
1008,食尸鬼,4803,6,,,,0.5,2.5,,10,100,100,1,50,10,,,4800,,,,,150,825,16918,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
1009,隐形爆炸怪,4802,2,,4,,0,0,,0,100,100,9999,100,10,,,999999,,,,,150,1000,999999,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,0.5,FALSE,,FALSE,,,-1,Monster,0,FALSE,TRUE,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
1010,小蜥蜴龙,4800,6,,,,5,5,,1,100,100,1,80,10,,,999999999,,,,,150,118,6960,,,,,100,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,TRUE,,FALSE,,,1,Monster_Nest,0,,TRUE,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
1011,暴君蜥蜴龙,4801,1,,,,5,5,,1,100,100,1,80,10,,9834=1,999999999,,,,,150,4950,232018560,,,,,100,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1,TRUE,,FALSE,,,1,Monster_GuildBoss,0,,TRUE,0,0,0.2,0,1,0,,1,,,,,,
1012,绿龙卡拉翰,4903,1,,,,0,0,,2,100,100,1,30,10,,,999999,,,,,150,1450,53275696,,,,,50,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,TRUE,,FALSE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
1013,来自星星的嘟教授,5301,1,,,,6,6,,3,100,100,1,50,10,,,99999999,,,,,150,3891,21015408960,,,,,100,FALSE,TRUE,,FALSE,FALSE,TRUE,,1.5,1,TRUE,,FALSE,,,1,Monster_Nest,0,,,0,0,0.2,0,1,0,,1,,,,,,
1014,狮蝎无敌怪,1311,2,,1,,0,0,,5,100,100,1,50,10,,50003=1,,,,,,150,100,1000,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,TRUE,,FALSE,,,1,Monster_Stand_TargetHatredList,0,,TRUE,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
1015,食尸鬼波尔德尼,1401,2,,,,0.5,2.5,,10,100,100,1,50,10,,,,,,,,150,60,12550,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
1016,食尸鬼波尔德尼,1401,2,,,,0.5,2.5,,10,100,100,1,50,10,,,,,,,,150,60,12550,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
1017,变异暴君蜥蜴龙,4805,1,,,,5,5,,1,100,100,1,80,10,,,999999999,,,,,150,2780,21896390,,,,,100,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1,TRUE,,FALSE,,,1,Monster_GuildBoss,0,,TRUE,0,0,0.2,0,1,0,,1,,,,,,
1018,来自星星的大猩猩,5302,1,,,,6,6,,3,100,100,1,50,10,,,99999999,,,,,150,3891,21015408960,,,,,100,FALSE,TRUE,,FALSE,FALSE,TRUE,,1.5,1,TRUE,,FALSE,,,1,Monster_Nest,0,,,0,0,0.2,0,1,0,,1,,,,,,
1019,安全区域,1307,2,,5,,0,0,,10,100,100,9999,35,10,,21249=1,999999,,,,,150,0,10000000,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,2.5,FALSE,,FALSE,,,2,Monster_spoisoncloud_Trap,0,,TRUE,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
1020,,7109,2,,5,,0,0,,0,100,100,9999,35,10,,40024=1|40032=1,999999,,,,,150,1000,999999,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Monster,0,FALSE,TRUE,0,0,0,0,0,0,,1,,,,,,
1021,,7109,2,,5,,0,0,,0,100,100,9999,35,10,,40026=1|40032=1,999999,,,,,150,1000,999999,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Monster,0,FALSE,TRUE,0,0,0,0,0,0,,1,,,,,,
1022,,7109,2,,5,,0,0,,0,100,100,9999,35,10,,40028=1|40032=1,999999,,,,,150,1000,999999,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Monster,0,FALSE,TRUE,0,0,0,0,0,0,,1,,,,,,
1023,,7109,2,,5,,0,0,,0,100,100,9999,35,10,,40030=1|40032=1,999999,,,,,150,1000,999999,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Monster,0,FALSE,TRUE,0,0,0,0,0,0,,1,,,,,,
1201,小妖精,110,2,,,,1,3,,60,100,100,1,4,0.1,,,,,,,,150,300,3500,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,3,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0,0,,1,,,,,,
1202,小妖精,110,2,,,,1,3,,60,100,100,1,4,0.1,,,,,,,,150,300,3500,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,3,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0,0,,1,,,,,,
1203,小妖精,110,2,,,,1,3,,60,100,100,1,4,0.1,,,,,,,,150,300,3500,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,3,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0,0,,1,,,,,,
1204,小妖精,110,2,,,,1,3,,60,100,100,1,4,0.1,,,,,,,,150,300,3500,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,3,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0,0,,1,,,,,,
1205,小妖精,110,2,,,,1,3,,60,100,100,1,4,0.1,,,,,,,,150,300,3500,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,3,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0,0,,1,,,,,,
1206,小妖精,110,2,,,,1,3,,60,100,100,1,4,0.1,,,,,,,,150,300,3500,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,3,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0,0,,1,,,,,,
1207,小妖精,110,2,,,,1,3,,60,100,100,1,4,0.1,,,,,,,,150,300,3500,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,3,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0,0,,1,,,,,,
1208,小妖精,110,2,,,,1,3,,60,100,100,1,4,0.1,,,,,,,,150,300,3500,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,3,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0,0,,1,,,,,,
1209,小妖精,110,2,,,,1,3,,60,100,100,1,4,0.1,,,,,,,,150,300,3500,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,3,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0,0,,1,,,,,,
1210,小妖精,110,2,,,,1,3,,60,100,100,1,4,0.1,,,,,,,,150,300,3500,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,3,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0,0,,1,,,,,,
1211,小妖精,110,2,,,,1,3,,60,100,100,1,4,0.1,,,,,,,,150,300,3500,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,3,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0,0,,1,,,,,,
1212,小妖精,110,2,,,,1,3,,60,100,100,1,4,0.1,,,,,,,,150,300,3500,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,3,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0,0,,1,,,,,,
1213,小妖精,110,2,,,,1,3,,60,100,100,1,4,0.1,,,,,,,,150,300,3500,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,3,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0,0,,1,,,,,,
1214,小妖精,110,2,,,,1,3,,60,100,100,1,4,0.1,,,,,,,,150,300,3500,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,3,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0,0,,1,,,,,,
1215,小妖精,110,2,,,,1,3,,60,100,100,1,4,0.1,,,,,,,,150,300,3500,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,3,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0,0,,1,,,,,,
1216,小妖精,110,2,,,,1,3,,60,100,100,1,4,0.1,,,,,,,,150,300,3500,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,3,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0,0,,1,,,,,,
1220,火焰哥布林,120,6,,,,1.35,3.3,,17,100,100,1,10,0.1,,9801=1,900,FALSE,,,,150,350,7000,,,,,,TRUE,TRUE,,FALSE,FALSE,FALSE,,1.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.1,0.1,0,0.1,1,0,,1,,,,,,
1221,火焰哥布林,120,6,,,,1.35,3.3,,17,100,100,1,10,0.1,,9801=1,900,FALSE,,,,150,350,7000,,,,,,TRUE,TRUE,,FALSE,FALSE,FALSE,,1.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.1,0.1,0,0.1,1,0,,1,,,,,,
1222,火焰哥布林,120,6,,,,1.35,3.3,,17,100,100,1,10,0.1,,9801=1,900,FALSE,,,,150,350,7000,,,,,,TRUE,TRUE,,FALSE,FALSE,FALSE,,1.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.1,0.1,0,0.1,1,0,,1,,,,,,
1223,寒冰哥布林,121,6,,,,1.35,3.3,,17,100,100,1,10,0.1,,9811=1,900,FALSE,,,,150,350,7000,,,,,,TRUE,TRUE,,FALSE,FALSE,FALSE,,1.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.1,0.1,0,0.1,1,0,,1,,,,,,
1224,寒冰哥布林,121,6,,,,1.35,3.3,,17,100,100,1,10,0.1,,9811=1,900,FALSE,,,,150,350,7000,,,,,,TRUE,TRUE,,FALSE,FALSE,FALSE,,1.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.1,0.1,0,0.1,1,0,,1,,,,,,
1225,寒冰哥布林,121,6,,,,1.35,3.3,,17,100,100,1,10,0.1,,9811=1,900,FALSE,,,,150,350,7000,,,,,,TRUE,TRUE,,FALSE,FALSE,FALSE,,1.5,1,FALSE,,TRUE,,,1,Monster,0,,,0.1,0.1,0,0.1,1,0,,1,,,,,,
1230,红色法阵,7106,2,,4,,0,0,,0,100,100,9999,35,10,,9802=1,999999,,,,,150,1000,999999,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Monster,0,FALSE,TRUE,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
1231,蓝色法阵,7106,2,,4,,0,0,,0,100,100,9999,35,10,,9812=1,999999,,,,,150,1000,999999,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.5,0.5,FALSE,,FALSE,,,-1,Monster,0,FALSE,TRUE,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
1301,小妖精,110,2,,,,1,3,,60,100,100,1,4,0.1,,,,,,,,150,0,3500,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,3,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0,0,,1,,,,,,
1302,小妖精,210,2,,,,1,3,,60,100,100,0.7,4,10,,,,,,,,150,0,5909,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,2.5,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
1303,小妖精,210,2,,,,1,3,,60,100,100,0.7,4,10,,,,,,,,150,0,20585,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,2.5,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
1304,红包妖精,210,6,,,,1,3,,60,100,100,0.7,30,10,,,,,,,,150,0,10000,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,2.5,1.5,FALSE,,TRUE,,,1,Monster_doselectfarthest,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
1305,逃逸妖精,210,6,,,,1,3,,60,100,100,0.7,30,10,,,,,,,,150,0,10000,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,2.5,1.5,FALSE,,TRUE,,,1,Monster_runaway,0,,,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,,,,
1500,脆弱的兽人朴,323,2,,,,1.5,3.5,,10,100,100,0,10,10,,,,,,,,150,0,20000,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,1.5,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.2,0.1,0.1,0.2,0,0,,1,,,,,,
1501,兽人郭,324,2,,,,1.5,4,,10,100,100,0,10,10,,,,,,,,150,0,20000,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,1.5,1.5,FALSE,,TRUE,,,1,Monster_Orc_guo,0,,,0.2,0.2,0.1,0.2,0,0,,1,,,,,,
1502,脆弱的兽人金,325,2,,,,1.5,3.5,,10,100,100,0,10,10,,,,,,,,150,81,13964,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,1.5,1.5,FALSE,,TRUE,,,1,Monster_Orc_guo,0,,,0.1,0.2,0.1,0.2,0,0,,1,,,,,,
1503,小妖精,110,2,,,,1,3,,60,100,100,0,10,10,,,,,,,,150,81,3990,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,3,1.5,FALSE,,TRUE,,,1,Monster,0,,,0.1,0.1,0.1,0.2,0,0,,1,,,,,,
